id,idade,genero,regiao,nivel_de_renda,nivel_de_educacao,funcao_diaria,H_uso_do_dispo_p_dia,desbloqueios_do_celular,notificacoes_p_dia,minutos_de_midias_sociais,minutos_de_estudo,dias_de_ativ_fisica,horas_de_sono,qualidade_do_sono,pontuacao_de_ansiedade,pontuacao_de_depressao,nivel_de_estresse,pontuacao_de_felicidade,pontuacao_de_foco,indicador_de_alto_risco,tipo_de_dispositivo,pontuacao_de_produtividade,pontuacao_de_dependencia_digital
533,50,Feminino,America_do_sul,Medio_alto,Doutorado,Cuidador_Aux_servicos_domiciliares,9.89,185,320,38,92,0,5.21,1.0,5.0,21.0,5.43,8.2,62.0,0,Android,65.3,47.6
534,20,Masculino,Europa,Medio_alto,Bacharelado,Funcionario_em_tmp_integral,5.05,145,839,108,42,2,8.22,2.82,5.0,6.0,3.22,2.9,0.0,0,Laptop,53.0,43.53
535,18,Masculino,Africa,Baixo,Ensino_medio,Meio período/Turno,14.66,309,778,63,174,3,4.01,1.02,21.0,22.0,10.0,0.0,1.0,1,Android,65.3,78.3
536,32,Feminino,America_do_sul,Medio_alto,Ensino_medio,Funcionario_em_tmp_integral,6.76,134,254,48,159,0,7.25,2.72,6.0,4.0,5.24,8.8,36.0,0,Laptop,65.0,32.5
537,24,Feminino,Europa,Medio_alto,Mestrado,Funcionario_em_tmp_integral,6.92,175,288,99,17,2,5.61,1.0,7.86,13.0,4.16,8.7,44.0,0,Android,56.0,36.7
538,32,Masculino,Europa,Alto,Ensino_medio,Desempregado_a_procura_de_emprego,15.66,294,345,48,93,4,5.74,1.08,21.0,23.0,8.86,1.7,42.0,1,Laptop,61.0,69.7
539,33,Feminino,America_do_sul,Baixo,Doutorado,Funcionario_em_tmp_integral,10.82,235,220,119,102,5,5.81,1.18,9.2,12.0,1.7,7.2,48.0,0,iPhone,75.0,49.7
540,19,Masculino,Oriente_medio,Baixo,Bacharelado,Estudante,13.18,275,893,80,51,6,5.46,1.19,18.0,15.0,9.62,0.0,0.0,1,iPhone,59.0,74.9
541,37,Feminino,Europa,Alto,Mestrado,Funcionario_em_tmp_integral,2.68,37,467,68,116,2,7.66,1.93,9.36,0.0,10.0,9.8,18.0,0,iPhone,73.0,20.2
542,42,Feminino,America_do_sul,Alto,Ensino_medio,Meio período/Turno,7.54,129,47,15,47,0,6.14,1.62,5.58,12.0,9.47,4.6,77.0,0,Laptop,54.0,29.9
543,33,Masculino,Oriente_medio,Medio_alto,Ensino_medio,Funcionario_em_tmp_integral,7.16,144,52,89,113,6,7.17,2.15,4.0,15.0,5.72,6.6,84.0,0,Tablet,70.0,29.1
544,32,Masculino,America_do_sul,Medio_baixo,Ensino_medio,Funcionario_em_tmp_integral,6.53,139,354,583,0,2,8.53,2.96,3.0,8.0,1.0,9.3,0.0,0,Android,79.0,34.5
545,25,Masculino,America_do_norte,Medio_alto,Bacharelado,Estudante,7.67,126,268,132,32,3,6.72,1.96,3.0,10.0,4.13,6.42,48.0,0,iPhone,40.0,34.4
546,35,Feminino,Oriente_medio,Alto,Mestrado,Desempregado_a_procura_de_emprego,2.32,50,232,55,114,0,9.42,2.64,8.08,0.0,1.23,6.6,53.0,0,Tablet,57.0,14.8
547,32,Feminino,Europa,Medio_alto,Bacharelado,Funcionario_em_tmp_integral,6.04,109,501,148,150,6,11.01,2.18,7.82,8.0,2.76,6.6,22.0,0,iPhone,71.0,34.8
548,19,Masculino,Asia,Medio_baixo,Bacharelado,Desempregado_a_procura_de_emprego,6.86,103,146,469,63,2,8.16,2.84,2.0,3.0,2.14,8.3,24.0,0,Android,63.0,26.2
549,31,Feminino,Europa,Alto,Ensino_medio,Desempregado_a_procura_de_emprego,8.56,174,167,243,74,5,6.78,3.12,8.76,8.0,9.86,2.2,52.0,0,Tablet,69.0,37.8
550,20,Masculino,Asia,Baixo,Ensino_medio,Estudante,8.06,175,338,65,241,1,7.54,1.79,4.0,13.0,1.0,9.0,32.0,0,Tablet,59.0,40.3
551,19,Feminino,Europa,Medio_baixo,Bacharelado,Funcionario_em_tmp_integral,11.67,246,377,61,0,1,5.6,1.0,13.8,16.0,8.19,5.0,33.0,1,Tablet,65.3,55.6
552,28,Masculino,Asia,Medio_baixo,Mestrado,Funcionario_em_tmp_integral,13.1,249,376,64,134,1,5.04,1.0,11.0,18.0,10.0,9.2,53.0,1,Tablet,63.0,60.0
553,16,Masculino,Europa,Baixo,Ensino_medio,Estudante,9.11,196,358,45,78,4,7.04,2.12,6.0,7.0,5.06,8.8,55.0,0,Tablet,77.0,44.2
554,24,Feminino,Europa,Medio_baixo,Bacharelado,Funcionario_em_tmp_integral,16.08,300,187,230,222,6,3.68,1.23,24.0,17.0,9.79,3.6,57.0,0,Tablet,68.0,66.2
555,33,Feminino,America_do_norte,Medio_alto,Mestrado,Funcionario_em_tmp_integral,5.69,91,107,95,230,4,8.56,3.08,6.03,4.0,1.0,8.7,67.0,0,Laptop,68.0,22.5
556,36,Masculino,Africa,Alto,Ensino_medio,Funcionario_em_tmp_integral,9.01,157,1195,249,19,4,6.92,1.11,3.0,14.0,8.82,3.8,0.0,0,Android,61.0,64.4
557,47,Masculino,Asia,Baixo,Bacharelado,Funcionario_em_tmp_integral,3.55,75,182,2,104,3,8.6,3.95,4.0,4.0,9.9,2.6,81.0,0,Android,60.0,19.6
558,29,Feminino,America_do_norte,Alto,Bacharelado,Funcionario_em_tmp_integral,3.82,86,260,133,35,6,6.78,3.15,5.16,6.0,1.0,10.0,52.0,1,Tablet,61.0,21.4
559,16,Feminino,Europa,Baixo,Ensino_medio,Estudante,6.97,163,145,90,266,4,7.76,3.11,4.28,9.0,1.86,1.9,62.0,0,Android,69.0,31.1
560,44,Feminino,Asia,Medio_baixo,Mestrado,Funcionario_em_tmp_integral,5.44,121,565,92,171,3,8.84,1.98,4.02,10.0,1.0,9.4,17.0,0,Android,61.0,37.4
561,17,Feminino,America_do_norte,Baixo,Ensino_medio,Estudante,3.25,109,277,70,77,0,6.05,2.74,5.52,10.0,1.46,8.9,59.0,0,iPhone,68.0,21.2
562,40,Feminino,Asia,Medio_alto,Mestrado,Funcionario_em_tmp_integral,5.03,76,234,102,141,3,5.96,1.94,3.22,3.0,1.91,9.1,62.0,0,iPhone,86.0,23.1
563,34,Masculino,Asia,Medio_alto,Ensino_medio,Meio período/Turno,6.96,106,78,585,193,5,6.11,2.1,2.0,13.0,8.94,1.5,32.0,1,Laptop,74.0,26.0
564,32,Feminino,America_do_sul,Baixo,Bacharelado,Funcionario_em_tmp_integral,3.46,61,189,107,0,3,9.8,4.02,6.26,6.0,9.02,3.2,64.0,0,iPhone,62.0,16.9
565,13,Masculino,Asia,Medio_baixo,Ensino_medio,Estudante,5.43,156,137,224,26,3,5.94,4.02,5.0,3.0,7.94,8.3,63.0,0,Tablet,77.0,26.2
566,40,Masculino,America_do_sul,Baixo,Doutorado,Funcionario_em_tmp_integral,13.66,247,93,53,0,5,6.41,1.17,17.0,21.0,1.8,2.1,67.0,0,iPhone,61.0,55.2
567,28,Feminino,Oriente_medio,Alto,Bacharelado,Funcionario_em_tmp_integral,3.2,73,139,213,53,4,8.2,3.09,7.63,0.0,1.0,9.6,53.0,0,Android,45.0,16.2
568,48,Masculino,Africa,Baixo,Ensino_medio,Meio período/Turno,5.66,66,777,211,189,0,6.23,1.76,1.0,4.0,5.39,5.1,0.0,0,Laptop,55.0,39.2
569,36,Feminino,Europa,Medio_baixo,Mestrado,Cuidador_Aux_servicos_domiciliares,5.9,94,126,1,106,3,9.48,1.0,1.0,11.0,1.0,9.2,70.0,0,Laptop,46.0,24.7
570,41,Feminino,Asia,Medio_baixo,Mestrado,Meio período/Turno,9.26,168,90,146,379,2,6.47,1.88,7.51,8.0,1.0,9.3,56.0,0,iPhone,61.0,38.1
571,44,Feminino,America_do_sul,Baixo,Bacharelado,Cuidador_Aux_servicos_domiciliares,7.62,109,782,236,350,4,8.5,3.11,4.13,6.0,6.92,0.6,0.0,0,Tablet,65.0,46.9
572,31,Feminino,Europa,Baixo,Bacharelado,Funcionario_em_tmp_integral,15.2,258,257,331,206,1,4.77,1.0,21.95,21.0,10.0,0.7,24.0,1,Tablet,82.0,62.6
573,21,Feminino,America_do_norte,Medio_alto,Bacharelado,Meio período/Turno,15.54,309,114,372,15,2,6.11,1.0,22.6,17.0,10.0,7.2,40.0,1,Laptop,68.0,63.53
574,20,Feminino,America_do_sul,Medio_alto,Bacharelado,Estudante,14.5,308,1054,131,143,4,5.86,1.01,24.1,21.0,9.84,4.6,0.0,0,Laptop,63.0,84.94
575,33,Feminino,Europa,Baixo,Bacharelado,Funcionario_em_tmp_integral,6.76,288,174,225,138,6,4.88,3.18,17.19,17.0,9.68,3.4,27.0,1,Android,73.0,36.7
576,39,Feminino,America_do_norte,Medio_baixo,Bacharelado,Funcionario_em_tmp_integral,6.74,159,108,411,176,2,8.86,2.88,9.24,12.0,4.16,7.5,36.0,0,Laptop,43.0,32.1
577,20,Masculino,Oriente_medio,Medio_baixo,Bacharelado,Meio período/Turno,5.6,144,22,81,0,3,6.74,3.93,5.0,12.0,1.02,7.7,98.0,1,Android,67.0,23.6
578,45,Feminino,Asia,Medio_baixo,Mestrado,Cuidador_Aux_servicos_domiciliares,4.6,58,137,17,174,4,7.02,5.0,8.68,1.0,9.96,3.2,69.0,0,iPhone,73.0,18.9
579,18,Feminino,Asia,Medio_baixo,Bacharelado,Funcionario_em_tmp_integral,6.03,92,65,254,0,0,7.76,3.66,4.53,11.0,1.0,8.2,36.0,1,Laptop,50.0,21.5
580,42,Masculino,Asia,Medio_alto,Bacharelado,Desempregado_a_procura_de_emprego,4.82,139,330,368,122,6,8.39,4.22,2.0,5.0,9.62,0.5,19.0,0,iPhone,76.0,30.8
581,40,Feminino,America_do_sul,Alto,Mestrado,Funcionario_em_tmp_integral,2.67,23,168,87,37,4,9.04,4.06,10.11,1.0,6.92,10.0,67.0,0,iPhone,68.0,11.8
582,21,Masculino,Africa,Baixo,Bacharelado,Estudante,3.79,107,147,264,165,2,9.1,3.8,3.0,0.0,1.88,9.4,47.0,0,Tablet,61.0,19.6
583,45,Feminino,Africa,Baixo,Bacharelado,Funcionario_em_tmp_integral,7.76,191,350,15,102,4,8.86,2.03,6.68,10.0,6.95,5.5,49.0,0,iPhone,71.0,43.2
584,15,Masculino,America_do_norte,Medio_baixo,Ensino_medio,Estudante,7.08,184,261,94,65,5,7.29,3.14,0.0,8.0,2.8,1.7,47.0,1,iPhone,88.0,35.5
585,30,Masculino,Africa,Medio_alto,Bacharelado,Funcionario_em_tmp_integral,11.6,286,503,357,93,6,6.82,2.23,9.0,14.0,9.64,0.7,0.0,1,Android,67.0,63.0
586,42,Masculino,Europa,Alto,Bacharelado,Funcionario_em_tmp_integral,4.36,95,203,109,102,6,9.08,4.2,6.0,1.0,3.74,9.8,70.0,0,Laptop,67.0,23.0
587,41,Feminino,Africa,Medio_alto,Bacharelado,Desempregado_a_procura_de_emprego,9.65,233,102,21,102,4,7.12,2.09,9.28,9.0,3.02,3.0,83.06,0,Tablet,60.0,44.8
588,32,Feminino,America_do_norte,Medio_baixo,Mestrado,Desempregado_a_procura_de_emprego,8.94,171,96,364,132,6,6.88,1.21,8.94,14.0,2.68,9.2,58.0,0,Laptop,57.0,37.0
589,42,Feminino,Europa,Medio_alto,Bacharelado,Desempregado_a_procura_de_emprego,12.25,164,994,69,102,7,4.93,1.29,13.31,18.0,9.54,0.2,0.0,0,Tablet,73.0,67.6
590,33,Masculino,Africa,Baixo,Doutorado,Desempregado_a_procura_de_emprego,3.81,103,261,469,206,4,8.29,3.06,6.0,0.0,9.94,8.0,39.0,0,Laptop,56.0,23.4
591,22,Masculino,America_do_sul,Alto,Bacharelado,Funcionario_em_tmp_integral,5.44,134,495,98,19,3,6.48,3.02,10.0,9.0,9.93,1.8,26.0,0,Android,66.0,34.6
592,14,Masculino,Europa,Medio_baixo,Ensino_medio,Estudante,6.76,126,334,149,69,6,6.94,2.18,4.0,6.0,9.66,3.1,24.0,0,Tablet,60.0,36.7
593,18,Masculino,Africa,Medio_baixo,Bacharelado,Estudante,9.25,200,287,83,152,5,6.64,2.11,9.0,10.0,1.0,8.9,62.0,0,Android,70.0,43.53
594,24,Feminino,Asia,Alto,Bacharelado,Funcionario_em_tmp_integral,6.34,110,208,93,26,5,7.96,3.1,4.2,4.0,5.83,7.8,58.0,0,Android,68.0,27.4
595,32,Masculino,Oriente_medio,Baixo,Bacharelado,Meio período/Turno,3.08,47,335,124,174,0,8.66,2.72,4.0,1.0,4.21,9.3,50.0,0,Android,75.0,18.2
596,49,Feminino,Europa,Medio_baixo,Ensino_medio,Funcionario_em_tmp_integral,9.65,74,188,122,127,2,5.8,1.0,11.77,11.0,9.0,6.7,49.0,1,iPhone,60.0,34.2
597,17,Feminino,Asia,Medio_baixo,Ensino_medio,Estudante,4.35,103,442,159,223,5,7.46,3.16,4.37,6.0,1.0,9.9,33.0,0,Laptop,62.0,27.6
598,33,Masculino,Asia,Baixo,Bacharelado,Funcionario_em_tmp_integral,9.19,147,268,22,28,3,8.34,1.92,3.0,15.0,1.0,7.3,80.0,0,iPhone,55.0,36.7
599,29,Feminino,America_do_norte,Medio_alto,Ensino_medio,Funcionario_em_tmp_integral,8.1,165,655,67,0,2,6.94,1.86,7.7,10.0,2.01,8.9,0.0,0,Tablet,61.0,48.3
600,27,Feminino,Asia,Medio_baixo,Bacharelado,Funcionario_em_tmp_integral,4.84,109,223,297,127,4,7.9,3.07,4.75,3.0,9.97,0.1,32.0,0,Android,69.0,24.5
601,31,Masculino,Europa,Medio_alto,Bacharelado,Desempregado_a_procura_de_emprego,10.74,226,122,16,167,4,6.54,2.01,6.0,7.0,10.0,2.2,90.0,1,iPhone,73.0,46.1
602,31,Masculino,Europa,Medio_alto,Ensino_medio,Funcionario_em_tmp_integral,7.51,187,455,47,112,3,6.66,1.94,6.0,14.0,1.19,8.5,39.0,0,Laptop,56.0,44.1
603,24,Masculino,Asia,Medio_alto,Bacharelado,Funcionario_em_tmp_integral,7.04,220,278,53,42,6,8.36,1.28,1.0,11.0,1.0,8.6,59.0,0,Tablet,74.0,40.1
604,37,Masculino,America_do_sul,Alto,Ensino_medio,Funcionario_em_tmp_integral,6.32,121,270,274,122,5,6.56,3.1,1.0,10.0,6.86,6.6,29.0,0,Tablet,79.0,30.8
605,23,Feminino,America_do_norte,Medio_baixo,Bacharelado,Estudante,12.18,175,50,608,0,7,5.86,2.34,14.85,17.0,9.44,5.6,38.0,1,Android,69.0,42.7
606,31,Masculino,Africa,Medio_alto,Mestrado,Funcionario_em_tmp_integral,10.98,214,326,276,8,5,5.76,2.2,6.0,15.0,9.99,2.8,23.0,1,Android,84.0,50.47
607,25,Feminino,Asia,Medio_baixo,Bacharelado,Desempregado_a_procura_de_emprego,6.16,156,1010,157,0,2,6.42,2.86,5.65,12.0,6.1,6.1,0.0,0,Tablet,57.0,51.8
608,18,Masculino,America_do_norte,Baixo,Bacharelado,Estudante,2.32,88,292,146,102,2,7.07,3.85,5.0,6.0,5.07,9.4,36.0,0,Tablet,53.0,18.1
609,16,Masculino,Oriente_medio,Baixo,Ensino_medio,Estudante,6.45,106,292,81,62,2,6.92,2.88,3.0,6.0,3.12,8.7,70.0,0,Tablet,47.0,29.4
610,30,Feminino,America_do_norte,Medio_alto,Mestrado,Funcionario_em_tmp_integral,8.97,147,299,187,36,3,5.82,2.92,4.32,9.0,1.16,9.3,51.0,0,iPhone,80.0,39.4
611,14,Feminino,America_do_sul,Medio_baixo,Ensino_medio,Estudante,15.53,360,200,119,102,4,3.18,1.06,22.94,18.0,10.0,1.1,63.0,1,Laptop,72.0,69.3
612,31,Feminino,Europa,Alto,Bacharelado,Meio período/Turno,7.86,109,133,96,108,5,8.04,2.12,5.2,9.0,1.83,3.8,65.0,0,Laptop,64.0,29.8
613,30,Feminino,Africa,Medio_alto,Ensino_medio,Funcionario_em_tmp_integral,6.86,98,419,85,131,5,6.36,3.15,6.04,7.0,1.9,9.4,28.0,0,iPhone,68.0,33.6
614,40,Masculino,America_do_norte,Baixo,Ensino_medio,Cuidador_Aux_servicos_domiciliares,3.4,88,93,172,99,4,9.47,4.12,3.0,7.0,3.93,2.5,51.0,0,Tablet,54.0,17.6
615,25,Masculino,Europa,Medio_alto,Mestrado,Estudante,5.33,138,405,439,278,4,8.47,4.1,5.0,9.0,9.85,3.6,6.0,0,Tablet,88.94,31.9
616,13,Masculino,Asia,Medio_baixo,Ensino_medio,Estudante,9.47,217,218,248,216,5,6.58,4.16,6.0,7.0,9.94,3.1,59.0,0,Tablet,66.0,43.3
617,29,Masculino,Europa,Medio_alto,Mestrado,Funcionario_em_tmp_integral,4.88,85,211,175,219,3,8.07,2.87,8.0,0.0,9.98,0.1,51.0,0,iPhone,66.0,22.5
618,14,Feminino,Asia,Medio_baixo,Ensino_medio,Estudante,8.3,202,69,174,16,2,6.63,2.92,4.9,7.0,1.27,9.7,70.0,0,Laptop,72.0,35.3
619,17,Masculino,America_do_sul,Medio_baixo,Ensino_medio,Estudante,7.3,150,1103,506,144,3,6.99,3.06,6.0,7.0,10.0,2.1,0.0,0,Android,70.0,55.2
620,30,Masculino,Africa,Alto,Doutorado,Funcionario_em_tmp_integral,9.24,140,619,74,236,4,8.06,1.0,6.0,8.0,1.0,7.9,4.0,0,Laptop,65.3,47.9
621,22,Feminino,America_do_sul,Medio_alto,Ensino_medio,Estudante,9.16,135,351,137,121,3,7.22,2.01,12.52,11.0,5.18,4.2,50.0,0,Android,57.0,40.0
622,31,Feminino,Africa,Medio_alto,Doutorado,Desempregado_a_procura_de_emprego,15.17,166,148,410,98,7,4.86,1.28,24.06,20.0,9.79,3.7,33.0,1,Tablet,70.0,52.3
623,24,Feminino,America_do_sul,Medio_alto,Bacharelado,Estudante,6.55,140,436,78,241,2,7.4,2.85,4.82,7.0,8.14,5.5,37.0,0,iPhone,84.0,35.9
624,28,Feminino,Europa,Medio_alto,Ensino_medio,Meio período/Turno,11.06,263,166,52,71,6,6.31,1.25,15.39,12.0,4.65,2.8,62.0,0,iPhone,78.0,50.6
625,18,Masculino,Africa,Medio_baixo,Bacharelado,Estudante,12.44,209,229,96,30,0,5.94,2.82,8.0,14.0,4.21,9.4,70.0,0,Tablet,81.0,50.0
626,22,Feminino,Europa,Baixo,Bacharelado,Funcionario_em_tmp_integral,4.19,143,140,110,172,0,8.11,1.77,8.12,5.0,6.54,9.0,63.0,0,Laptop,60.0,23.5
627,21,Masculino,Oriente_medio,Medio_baixo,Ensino_medio,Desempregado_a_procura_de_emprego,6.14,136,275,77,50,5,8.64,2.11,3.0,10.0,1.0,9.2,50.0,0,Tablet,55.0,31.0
628,21,Feminino,America_do_norte,Baixo,Bacharelado,Estudante,5.36,103,456,42,53,5,6.85,4.08,5.64,6.0,4.92,7.8,37.0,0,Tablet,64.0,30.7
629,23,Masculino,Oriente_medio,Medio_alto,Bacharelado,Funcionario_em_tmp_integral,2.96,69,103,74,18,3,7.92,4.98,8.0,0.0,5.98,7.2,69.0,0,iPhone,66.0,13.3
630,29,Feminino,Africa,Medio_baixo,Bacharelado,Meio período/Turno,3.42,62,303,53,85,5,5.6,3.18,9.22,0.0,9.94,6.42,53.0,0,Laptop,76.0,19.1
631,34,Feminino,Oriente_medio,Baixo,Ensino_medio,Funcionario_em_tmp_integral,7.24,219,381,66,62,3,8.96,1.95,4.03,10.0,5.98,7.7,38.0,0,Android,48.0,44.8
632,17,Feminino,Africa,Medio_baixo,Ensino_medio,Estudante,14.94,315,278,49,147,6,4.93,1.2,24.5,8.0,9.62,0.7,55.0,0,iPhone,80.0,66.1
633,33,Masculino,America_do_norte,Medio_alto,Mestrado,Meio período/Turno,12.85,294,268,338,239,2,5.55,1.03,16.0,15.0,7.13,6.6,61.0,0,iPhone,63.0,36.7
634,47,Masculino,America_do_norte,Medio_baixo,Ensino_medio,Meio período/Turno,6.29,147,153,9,204,3,9.9,3.02,7.0,9.0,7.0,9.6,88.94,0,iPhone,61.0,31.4
635,28,Feminino,Asia,Medio_alto,Ensino_medio,Funcionario_em_tmp_integral,10.62,265,197,13,143,2,7.03,1.0,13.23,18.0,10.0,0.7,64.0,1,Android,55.0,51.2
636,39,Feminino,America_do_norte,Alto,Bacharelado,Meio período/Turno,4.71,65,120,579,0,5,6.98,5.0,1.32,0.0,8.82,3.6,33.0,0,Android,65.3,19.5
637,30,Masculino,Oriente_medio,Baixo,Mestrado,Desempregado_a_procura_de_emprego,8.24,204,269,54,241,6,5.26,2.18,7.0,9.0,2.77,7.8,51.0,0,Android,73.0,41.9
638,27,Feminino,America_do_norte,Medio_baixo,Bacharelado,Meio período/Turno,8.57,223,251,93,43,4,5.64,3.06,6.52,11.0,9.9,9.4,55.0,1,Laptop,66.0,43.8
639,19,Masculino,Asia,Baixo,Ensino_medio,Funcionario_em_tmp_integral,5.0,101,255,620,21,4,8.48,3.0,7.0,1.0,4.88,9.9,12.0,0,Tablet,52.0,24.8
640,25,Feminino,America_do_norte,Baixo,Mestrado,Meio período/Turno,8.66,143,404,300,203,4,7.12,2.13,8.78,14.0,9.88,10.0,20.0,0,Laptop,52.0,41.3
641,31,Masculino,America_do_norte,Medio_baixo,Mestrado,Meio período/Turno,8.39,198,68,77,85,1,6.49,1.88,2.0,11.0,10.0,1.8,78.0,0,Laptop,62.0,37.0
642,42,Feminino,Asia,Alto,Ensino_medio,Desempregado_a_procura_de_emprego,6.11,112,300,22,86,6,9.17,3.18,6.84,8.0,1.0,8.3,50.0,0,Android,82.0,30.7
643,25,Masculino,Europa,Baixo,Bacharelado,Funcionario_em_tmp_integral,6.86,115,856,269,0,4,8.28,4.14,5.0,3.0,3.77,8.9,0.0,0,Tablet,62.0,45.9
644,27,Masculino,Europa,Medio_baixo,Mestrado,Funcionario_em_tmp_integral,6.8,102,100,126,30,6,9.1,3.21,4.0,5.0,1.0,10.0,77.0,0,Laptop,50.0,25.9
645,18,Masculino,Asia,Medio_baixo,Bacharelado,Estudante,7.93,218,285,269,82,6,7.72,2.34,8.0,8.0,3.72,6.1,36.0,0,Laptop,63.0,42.0
646,15,Masculino,Asia,Medio_baixo,Ensino_medio,Estudante,9.89,219,203,448,115,6,4.35,2.22,5.0,15.0,6.86,5.2,42.0,0,Tablet,62.0,44.4
647,20,Masculino,Oriente_medio,Medio_baixo,Bacharelado,Funcionario_em_tmp_integral,2.79,78,159,213,61,5,8.18,3.16,5.0,0.0,3.9,7.6,69.0,0,Android,38.0,15.6
648,13,Feminino,Europa,Medio_baixo,Ensino_medio,Estudante,6.42,155,262,119,0,5,9.68,2.2,6.43,11.0,1.0,9.2,62.0,0,Tablet,64.0,32.0
649,50,Feminino,Asia,Alto,Bacharelado,Funcionario_em_tmp_integral,5.08,78,67,38,205,3,8.04,5.0,3.4,3.0,1.0,8.1,76.0,0,iPhone,63.0,20.7
650,29,Masculino,Africa,Medio_baixo,Mestrado,Funcionario_em_tmp_integral,14.05,244,262,233,0,4,6.6,1.08,15.0,19.0,9.93,2.3,32.0,1,Tablet,72.0,58.9
651,30,Feminino,Africa,Alto,Doutorado,Meio período/Turno,6.17,149,94,297,31,2,6.94,1.0,6.9,7.0,10.0,1.1,56.0,0,iPhone,83.06,27.6
652,25,Feminino,Africa,Medio_alto,Bacharelado,Estudante,15.01,271,567,120,29,3,3.68,2.0,22.48,20.0,6.94,2.6,18.0,0,Laptop,76.0,70.7
653,19,Masculino,America_do_sul,Baixo,Bacharelado,Meio período/Turno,7.48,175,393,93,61,3,7.62,2.93,2.0,10.0,2.84,6.9,45.0,0,Tablet,62.0,40.1
654,21,Masculino,Europa,Baixo,Bacharelado,Estudante,2.47,52,402,51,148,1,6.08,3.82,4.0,2.0,6.14,6.1,32.0,0,Tablet,54.0,18.4
655,22,Masculino,Oriente_medio,Medio_alto,Ensino_medio,Desempregado_a_procura_de_emprego,6.76,86,77,88,0,3,7.16,2.92,5.0,7.0,1.0,8.2,64.0,0,Android,91.06,36.7
656,33,Feminino,Africa,Medio_alto,Ensino_medio,Funcionario_em_tmp_integral,6.74,130,1204,81,176,2,6.82,2.8,7.39,3.0,10.0,4.3,0.0,0,Laptop,65.3,56.3
657,27,Feminino,Oriente_medio,Medio_baixo,Bacharelado,Funcionario_em_tmp_integral,5.43,143,249,64,161,2,7.09,1.9,6.5,7.0,1.16,8.8,38.0,0,iPhone,65.0,29.5
658,42,Masculino,Europa,Baixo,Bacharelado,Desempregado_a_procura_de_emprego,6.57,94,331,8,0,2,5.48,1.96,3.0,8.0,8.07,5.8,56.0,1,iPhone,65.0,31.5
659,39,Masculino,Africa,Alto,Ensino_medio,Desempregado_a_procura_de_emprego,4.72,124,415,258,118,4,9.04,3.1,7.0,8.0,9.97,0.3,19.0,0,Android,67.0,36.7
660,22,Feminino,Africa,Medio_alto,Bacharelado,Funcionario_em_tmp_integral,10.22,238,351,61,3,1,6.54,1.0,11.26,15.0,10.0,3.6,43.0,1,iPhone,64.0,51.1
661,18,Feminino,America_do_norte,Medio_baixo,Bacharelado,Estudante,5.69,101,247,73,106,1,8.66,1.9,6.66,8.0,1.3,7.4,55.0,0,iPhone,59.0,25.9
662,23,Feminino,Europa,Medio_baixo,Bacharelado,Estudante,5.6,119,314,106,180,3,8.06,2.94,5.78,6.0,7.14,8.2,48.0,1,iPhone,60.0,29.3
663,19,Masculino,America_do_norte,Medio_baixo,Bacharelado,Funcionario_em_tmp_integral,7.23,176,192,96,0,1,6.52,2.72,0.0,6.0,1.23,8.9,57.0,0,iPhone,65.0,34.4
664,23,Feminino,Asia,Baixo,Bacharelado,Meio período/Turno,10.35,180,551,171,203,1,7.28,1.7,6.0,14.0,8.18,10.0,18.0,1,Android,60.0,51.8
665,25,Masculino,America_do_norte,Medio_alto,Bacharelado,Estudante,3.76,63,179,49,92,3,8.64,4.92,7.0,0.0,10.0,4.9,72.0,0,Laptop,58.0,17.0
666,16,Masculino,America_do_norte,Baixo,Ensino_medio,Estudante,7.34,129,196,72,35,2,8.7,1.93,5.0,7.0,2.21,8.1,64.0,0,Android,66.0,30.5
667,34,Feminino,Asia,Baixo,Mestrado,Funcionario_em_tmp_integral,6.86,174,758,226,28,7,6.51,3.26,5.41,14.0,3.62,7.7,0.0,0,Tablet,65.3,49.2
668,16,Masculino,Europa,Baixo,Ensino_medio,Estudante,7.25,190,243,93,0,4,8.14,1.08,0.0,12.0,2.1,8.9,57.0,0,Android,80.0,36.3
669,15,Feminino,Oriente_medio,Baixo,Ensino_medio,Estudante,4.73,119,876,188,84,4,7.83,4.13,8.86,3.0,5.9,9.3,0.0,0,Tablet,38.0,41.53
670,22,Feminino,America_do_norte,Baixo,Bacharelado,Estudante,10.79,179,163,173,53,5,5.47,2.08,11.86,12.0,1.0,9.3,56.0,0,iPhone,76.0,42.3
671,18,Masculino,Europa,Baixo,Bacharelado,Funcionario_em_tmp_integral,12.55,276,681,93,135,5,6.44,1.16,11.0,17.0,6.86,2.6,15.0,1,Android,77.0,67.5
672,19,Feminino,America_do_sul,Baixo,Bacharelado,Funcionario_em_tmp_integral,4.86,150,979,112,220,7,6.98,5.0,6.42,5.0,2.56,7.5,0.0,0,Laptop,44.0,47.2
673,14,Masculino,Europa,Medio_baixo,Ensino_medio,Estudante,15.38,314,127,76,175,1,4.58,1.0,21.0,23.0,10.0,0.1,69.0,0,Laptop,62.0,63.4
674,31,Masculino,Europa,Baixo,Mestrado,Funcionario_em_tmp_integral,2.48,56,471,161,31,3,10.04,3.04,5.0,0.0,5.97,3.6,31.0,0,Laptop,61.0,21.2
675,41,Feminino,America_do_norte,Medio_alto,Bacharelado,Funcionario_em_tmp_integral,5.89,163,214,49,0,3,7.96,2.96,7.83,7.0,5.0,8.6,53.0,0,Tablet,51.0,33.1
